date;journal;compte;libelle;debit;credit;piece
2024-05-11;VT;700000;Vente marchandises - CLIENT_011;0.00;480949;FAC2024-0383
2024-05-11;VT;445700;TVA sur vente - CLIENT_011;0.00;91380.31;FAC2024-0383
2024-10-03;VT;411000;Facture N°FAC2024-0384 - CLIENT_019;245670.74;0.00;FAC2024-0384
2024-10-03;VT;700000;Vente marchandises - CLIENT_019;0.00;206446;FAC2024-0384
2024-10-03;VT;445700;TVA sur vente - CLIENT_019;0.00;39224.74;FAC2024-0384
2024-01-18;VT;411000;Facture N°FAC2024-0385 - CLIENT_016;80605.84;0.00;FAC2024-0385
2024-01-18;VT;700000;Vente marchandises - CLIENT_016;0.00;67736;FAC2024-0385
2024-01-18;VT;445700;TVA sur vente - CLIENT_016;0.00;12869.84;FAC2024-0385
2024-11-05;VT;411000;Facture N°FAC2024-0386 - CLIENT_017;381887.66;0.00;FAC2024-0386
2024-11-05;VT;700000;Vente marchandises - CLIENT_017;0.00;320914;FAC2024-0386
2024-11-05;VT;445700;TVA sur vente - CLIENT_017;0.00;60973.66;FAC2024-0386
2024-01-09;VT;411000;Facture N°FAC2024-0387 - CLIENT_003;98714.07;0.00;FAC2024-0387
2024-01-09;VT;700000;Vente marchandises - CLIENT_003;0.00;82953;FAC2024-0387
2024-01-09;VT;445700;TVA sur vente - CLIENT_003;0.00;15761.07;FAC2024-0387
2024-01-29;VT;411000;Facture N°FAC2024-0388 - CLIENT_009;344275.41;0.00;FAC2024-0388
2024-01-29;VT;700000;Vente marchandises - CLIENT_009;0.00;315849;FAC2024-0388
2024-01-29;VT;445700;TVA sur vente - CLIENT_009;0.00;28426.41;FAC2024-0388
2024-11-27;VT;411000;Facture N°FAC2024-0389 - CLIENT_015;484684.62;0.00;FAC2024-0389
2024-11-27;VT;700000;Vente marchandises - CLIENT_015;0.00;407298;FAC2024-0389
2024-11-27;VT;445700;TVA sur vente - CLIENT_015;0.00;77386.62;FAC2024-0389
2024-01-12;VT;411000;Facture N°FAC2024-0390 - CLIENT_015;488468.82;0.00;FAC2024-0390
2024-01-12;VT;700000;Vente marchandises - CLIENT_015;0.00;410478;FAC2024-0390
2024-01-12;VT;445700;TVA sur vente - CLIENT_015;0.00;77990.82;FAC2024-0390
2024-04-08;VT;411000;Facture N°FAC2024-0391 - CLIENT_012;248954.91;0.00;FAC2024-0391
2024-04-08;VT;700000;Vente marchandises - CLIENT_012;0.00;228399;FAC2024-0391
2024-04-08;VT;445700;TVA sur vente - CLIENT_012;0.00;20555.91;FAC2024-0391
2024-04-03;VT;411000;Facture N°FAC2024-0392 - CLIENT_002;208031.04;0.00;FAC2024-0392
2024-04-03;VT;700000;Vente marchandises - CLIENT_002;0.00;174816;FAC2024-0392
2024-04-03;VT;445700;TVA sur vente - CLIENT_002;0.00;33215.04;FAC2024-0392
2024-03-25;VT;411000;Facture N°FAC2024-0393 - CLIENT_010;51537.71;0.00;FAC2024-0393
2024-03-25;VT;700000;Vente marchandises - CLIENT_010;0.00;43309;FAC2024-0393
2024-03-25;VT;445700;TVA sur vente - CLIENT_010;0.00;8228.71;FAC2024-0393
2024-04-08;VT;411000;Facture N°FAC2024-0394 - CLIENT_011;414412.55;0.00;FAC2024-0394
2024-04-08;VT;700000;Vente marchandises - CLIENT_011;0.00;380195;FAC2024-0394
2024-04-08;VT;445700;TVA sur vente - CLIENT_011;0.00;34217.55;FAC2024-0394
2024-01-01;VT;411000;Facture N°FAC2024-0395 - CLIENT_005;312058.46;0.00;FAC2024-0395
2024-01-01;VT;700000;Vente marchandises - CLIENT_005;0.00;262234;FAC2024-0395
2024-01-01;VT;445700;TVA sur vente - CLIENT_005;0.00;49824.46;FAC2024-0395
2024-08-01;VT;411000;Facture N°FAC2024-0396 - CLIENT_003;318852.17;0.00;FAC2024-0396
2024-08-01;VT;700000;Vente marchandises - CLIENT_003;0.00;267943;FAC2024-0396
2024-08-01;VT;445700;TVA sur vente - CLIENT_003;0.00;50909.17;FAC2024-0396
2024-03-01;VT;411000;Facture N°FAC2024-0397 - CLIENT_005;504174.44;0.00;FAC2024-0397
2024-03-01;VT;700000;Vente marchandises - CLIENT_005;0.00;423676;FAC2024-0397
2024-03-01;VT;445700;TVA sur vente - CLIENT_005;0.00;80498.44;FAC2024-0397
2024-02-02;VT;411000;Facture N°FAC2024-0398 - CLIENT_011;441260.34;0.00;FAC2024-0398
2024-02-02;VT;700000;Vente marchandises - CLIENT_011;0.00;404826;FAC2024-0398
2024-02-02;VT;445700;TVA sur vente - CLIENT_011;0.00;36434.34;FAC2024-0398
2024-06-05;VT;411000;Facture N°FAC2024-0399 - CLIENT_018;243615.61;0.00;FAC2024-0399
2024-06-05;VT;700000;Vente marchandises - CLIENT_018;0.00;204719;FAC2024-0399
2024-06-05;VT;445700;TVA sur vente - CLIENT_018;0.00;38896.61;FAC2024-0399
2024-09-15;VT;411000;Facture N°FAC2024-0400 - CLIENT_007;345942.52;0.00;FAC2024-0400
2024-09-15;VT;700000;Vente marchandises - CLIENT_007;0.00;290708;FAC2024-0400
2024-09-15;VT;445700;TVA sur vente - CLIENT_007;0.00;55234.52;FAC2024-0400
2024-06-19;VT;411000;Facture N°FAC2024-0401 - CLIENT_008;137421.75;0.00;FAC2024-0401
2024-06-19;VT;700000;Vente marchandises - CLIENT_008;0.00;126075;FAC2024-0401
2024-06-19;VT;445700;TVA sur vente - CLIENT_008;0.00;11346.75;FAC2024-0401
2024-06-11;VT;411000;Facture N°FAC2024-0402 - CLIENT_013;482070.19;0.00;FAC2024-0402
2024-06-11;VT;700000;Vente marchandises - CLIENT_013;0.00;405101;FAC2024-0402
2024-06-11;VT;445700;TVA sur vente - CLIENT_013;0.00;76969.19;FAC2024-0402
2024-10-16;VT;411000;Facture N°FAC2024-0403 - CLIENT_004;87528.07;0.00;FAC2024-0403
2024-10-16;VT;700000;Vente marchandises - CLIENT_004;0.00;73553;FAC2024-0403
2024-10-16;VT;445700;TVA sur vente - CLIENT_004;0.00;13975.07;FAC2024-0403
2024-05-25;VT;411000;Facture N°FAC2024-0404 - CLIENT_019;289941.12;0.00;FAC2024-0404
2024-05-25;VT;700000;Vente marchandises - CLIENT_019;0.00;243648;FAC2024-0404
2024-05-25;VT;445700;TVA sur vente - CLIENT_019;0.00;46293.12;FAC2024-0404
2024-09-17;VT;411000;Facture N°FAC2024-0405 - CLIENT_011;198563.12;0.00;FAC2024-0405
2024-09-17;VT;700000;Vente marchandises - CLIENT_011;0.00;182168;FAC2024-0405
2024-09-17;VT;445700;TVA sur vente - CLIENT_011;0.00;16395.12;FAC2024-0405
2024-03-23;VT;411000;Facture N°FAC2024-0406 - CLIENT_006;341996.48;0.00;FAC2024-0406
2024-03-23;VT;700000;Vente marchandises - CLIENT_006;0.00;287392;FAC2024-0406
2024-03-23;VT;445700;TVA sur vente - CLIENT_006;0.00;54604.48;FAC2024-0406
2024-06-02;VT;411000;Facture N°FAC2024-0407 - CLIENT_017;197232.98;0.00;FAC2024-0407
2024-06-02;VT;700000;Vente marchandises - CLIENT_017;0.00;165742;FAC2024-0407
2024-06-02;VT;445700;TVA sur vente - CLIENT_017;0.00;31490.98;FAC2024-0407
2024-08-10;VT;411000;Facture N°FAC2024-0408 - CLIENT_017;74895.03;0.00;FAC2024-0408
2024-08-10;VT;700000;Vente marchandises - CLIENT_017;0.00;62937;FAC2024-0408
2024-08-10;VT;445700;TVA sur vente - CLIENT_017;0.00;11958.03;FAC2024-0408
2024-01-26;VT;411000;Facture N°FAC2024-0409 - CLIENT_016;6974.59;0.00;FAC2024-0409
2024-01-26;VT;700000;Vente marchandises - CLIENT_016;0.00;5861;FAC2024-0409
2024-01-26;VT;445700;TVA sur vente - CLIENT_016;0.00;1113.59;FAC2024-0409
2024-08-17;VT;411000;Facture N°FAC2024-0410 - CLIENT_007;549939.46;0.00;FAC2024-0410
2024-08-17;VT;700000;Vente marchandises - CLIENT_007;0.00;462134;FAC2024-0410
2024-08-17;VT;445700;TVA sur vente - CLIENT_007;0.00;87805.46;FAC2024-0410
2024-05-01;VT;411000;Facture N°FAC2024-0411 - CLIENT_003;360811.80;0.00;FAC2024-0411
2024-05-01;VT;700000;Vente marchandises - CLIENT_003;0.00;331020;FAC2024-0411
2024-05-01;VT;445700;TVA sur vente - CLIENT_003;0.00;29791.80;FAC2024-0411
2024-05-23;VT;411000;Facture N°FAC2024-0412 - CLIENT_014;231502.60;0.00;FAC2024-0412
2024-05-23;VT;700000;Vente marchandises - CLIENT_014;0.00;194540;FAC2024-0412
2024-05-23;VT;445700;TVA sur vente - CLIENT_014;0.00;36962.60;FAC2024-0412
2024-08-25;VT;411000;Facture N°FAC2024-0413 - CLIENT_017;44915.36;0.00;FAC2024-0413
2024-08-25;VT;700000;Vente marchandises - CLIENT_017;0.00;37744;FAC2024-0413
2024-08-25;VT;445700;TVA sur vente - CLIENT_017;0.00;7171.36;FAC2024-0413
2024-05-28;VT;411000;Facture N°FAC2024-0414 - CLIENT_006;557813.69;0.00;FAC2024-0414
2024-05-28;VT;700000;Vente marchandises - CLIENT_006;0.00;468751;FAC2024-0414
2024-05-28;VT;445700;TVA sur vente - CLIENT_006;0.00;89062.69;FAC2024-0414
2024-12-30;VT;411000;Facture N°FAC2024-0415 - CLIENT_018;354253.48;0.00;FAC2024-0415
2024-12-30;VT;700000;Vente marchandises - CLIENT_018;0.00;297692;FAC2024-0415
2024-12-30;VT;445700;TVA sur vente - CLIENT_018;0.00;56561.48;FAC2024-0415
2024-10-05;VT;411000;Facture N°FAC2024-0416 - CLIENT_012;507224.41;0.00;FAC2024-0416
2024-10-05;VT;700000;Vente marchandises - CLIENT_012;0.00;426239;FAC2024-0416
2024-10-05;VT;445700;TVA sur vente - CLIENT_012;0.00;80985.41;FAC2024-0416
2024-02-12;VT;411000;Facture N°FAC2024-0417 - CLIENT_010;552340.88;0.00;FAC2024-0417
2024-02-12;VT;700000;Vente marchandises - CLIENT_010;0.00;464152;FAC2024-0417
2024-02-12;VT;445700;TVA sur vente - CLIENT_010;0.00;88188.88;FAC2024-0417
2024-12-04;VT;411000;Facture N°FAC2024-0418 - CLIENT_006;565533.22;0.00;FAC2024-0418
2024-12-04;VT;700000;Vente marchandises - CLIENT_006;0.00;475238;FAC2024-0418
2024-12-04;VT;445700;TVA sur vente - CLIENT_006;0.00;90295.22;FAC2024-0418
2024-10-04;VT;411000;Facture N°FAC2024-0419 - CLIENT_009;376831.35;0.00;FAC2024-0419
2024-10-04;VT;700000;Vente marchandises - CLIENT_009;0.00;316665;FAC2024-0419
2024-10-04;VT;445700;TVA sur vente - CLIENT_009;0.00;60166.35;FAC2024-0419
2024-02-04;VT;411000;Facture N°FAC2024-0420 - CLIENT_016;435549.52;0.00;FAC2024-0420
2024-02-04;VT;700000;Vente marchandises - CLIENT_016;0.00;366008;FAC2024-0420
2024-02-04;VT;445700;TVA sur vente - CLIENT_016;0.00;69541.52;FAC2024-0420
2024-08-04;VT;411000;Facture N°FAC2024-0421 - CLIENT_015;512491.84;0.00;FAC2024-0421
2024-08-04;VT;700000;Vente marchandises - CLIENT_015;0.00;470176;FAC2024-0421
2024-08-04;VT;445700;TVA sur vente - CLIENT_015;0.00;42315.84;FAC2024-0421
2024-08-06;VT;411000;Facture N°FAC2024-0422 - CLIENT_010;495103.07;0.00;FAC2024-0422
2024-08-06;VT;700000;Vente marchandises - CLIENT_010;0.00;416053;FAC2024-0422
2024-08-06;VT;445700;TVA sur vente - CLIENT_010;0.00;79050.07;FAC2024-0422
2024-03-17;VT;411000;Facture N°FAC2024-0423 - CLIENT_013;109226.53;0.00;FAC2024-0423
2024-03-17;VT;700000;Vente marchandises - CLIENT_013;0.00;91787;FAC2024-0423
2024-03-17;VT;445700;TVA sur vente - CLIENT_013;0.00;17439.53;FAC2024-0423
2024-07-14;VT;411000;Facture N°FAC2024-0424 - CLIENT_003;470924.65;0.00;FAC2024-0424
2024-07-14;VT;700000;Vente marchandises - CLIENT_003;0.00;395735;FAC2024-0424
2024-07-14;VT;445700;TVA sur vente - CLIENT_003;0.00;75189.65;FAC2024-0424
2024-11-26;VT;411000;Facture N°FAC2024-0425 - CLIENT_006;80646.92;0.00;FAC2024-0425
2024-11-26;VT;700000;Vente marchandises - CLIENT_006;0.00;73988;FAC2024-0425
2024-11-26;VT;445700;TVA sur vente - CLIENT_006;0.00;6658.92;FAC2024-0425
2024-01-29;VT;411000;Facture N°FAC2024-0426 - CLIENT_002;559452.32;0.00;FAC2024-0426
2024-01-29;VT;700000;Vente marchandises - CLIENT_002;0.00;470128;FAC2024-0426
2024-01-29;VT;445700;TVA sur vente - CLIENT_002;0.00;89324.32;FAC2024-0426
2024-12-17;VT;411000;Facture N°FAC2024-0427 - CLIENT_017;248765.93;0.00;FAC2024-0427
2024-12-17;VT;700000;Vente marchandises - CLIENT_017;0.00;209047;FAC2024-0427
2024-12-17;VT;445700;TVA sur vente - CLIENT_017;0.00;39718.93;FAC2024-0427
2024-03-05;VT;411000;Facture N°FAC2024-0428 - CLIENT_008;315406.76;0.00;FAC2024-0428
2024-03-05;VT;700000;Vente marchandises - CLIENT_008;0.00;289364;FAC2024-0428
2024-03-05;VT;445700;TVA sur vente - CLIENT_008;0.00;26042.76;FAC2024-0428
2024-01-24;VT;411000;Facture N°FAC2024-0429 - CLIENT_006;342689.06;0.00;FAC2024-0429
2024-01-24;VT;700000;Vente marchandises - CLIENT_006;0.00;287974;FAC2024-0429
2024-01-24;VT;445700;TVA sur vente - CLIENT_006;0.00;54715.06;FAC2024-0429
2024-02-01;VT;411000;Facture N°FAC2024-0430 - CLIENT_013;517456.03;0.00;FAC2024-0430
2024-02-01;VT;700000;Vente marchandises - CLIENT_013;0.00;434837;FAC2024-0430
2024-02-01;VT;445700;TVA sur vente - CLIENT_013;0.00;82619.03;FAC2024-0430
2024-02-20;VT;411000;Facture N°FAC2024-0431 - CLIENT_003;123198.32;0.00;FAC2024-0431
2024-02-20;VT;700000;Vente marchandises - CLIENT_003;0.00;103528;FAC2024-0431
2024-02-20;VT;445700;TVA sur vente - CLIENT_003;0.00;19670.32;FAC2024-0431
2024-09-23;VT;411000;Facture N°FAC2024-0432 - CLIENT_018;451179.34;0.00;FAC2024-0432
2024-09-23;VT;700000;Vente marchandises - CLIENT_018;0.00;413926;FAC2024-0432
2024-09-23;VT;445700;TVA sur vente - CLIENT_018;0.00;37253.34;FAC2024-0432
2024-08-24;VT;411000;Facture N°FAC2024-0433 - CLIENT_005;227942.12;0.00;FAC2024-0433
2024-08-24;VT;700000;Vente marchandises - CLIENT_005;0.00;191548;FAC2024-0433
2024-08-24;VT;445700;TVA sur vente - CLIENT_005;0.00;36394.12;FAC2024-0433
2024-03-06;VT;411000;Facture N°FAC2024-0434 - CLIENT_008;575967.14;0.00;FAC2024-0434
2024-03-06;VT;700000;Vente marchandises - CLIENT_008;0.00;484006;FAC2024-0434
2024-03-06;VT;445700;TVA sur vente - CLIENT_008;0.00;91961.14;FAC2024-0434
2024-12-02;VT;411000;Facture N°FAC2024-0435 - CLIENT_016;357592.62;0.00;FAC2024-0435
2024-12-02;VT;700000;Vente marchandises - CLIENT_016;0.00;300498;FAC2024-0435
2024-12-02;VT;445700;TVA sur vente - CLIENT_016;0.00;57094.62;FAC2024-0435
2024-10-02;VT;411000;Facture N°FAC2024-0436 - CLIENT_008;474298.30;0.00;FAC2024-0436
2024-10-02;VT;700000;Vente marchandises - CLIENT_008;0.00;398570;FAC2024-0436
2024-10-02;VT;445700;TVA sur vente - CLIENT_008;0.00;75728.30;FAC2024-0436
2024-02-10;VT;411000;Facture N°FAC2024-0437 - CLIENT_006;235221.35;0.00;FAC2024-0437
2024-02-10;VT;700000;Vente marchandises - CLIENT_006;0.00;197665;FAC2024-0437
2024-02-10;VT;445700;TVA sur vente - CLIENT_006;0.00;37556.35;FAC2024-0437
2024-05-27;VT;411000;Facture N°FAC2024-0438 - CLIENT_010;25013.80;0.00;FAC2024-0438
2024-05-27;VT;700000;Vente marchandises - CLIENT_010;0.00;21020;FAC2024-0438
2024-05-27;VT;445700;TVA sur vente - CLIENT_010;0.00;3993.80;FAC2024-0438
2024-08-19;VT;411000;Facture N°FAC2024-0439 - CLIENT_006;283843.63;0.00;FAC2024-0439
2024-08-19;VT;700000;Vente marchandises - CLIENT_006;0.00;260407;FAC2024-0439
2024-08-19;VT;445700;TVA sur vente - CLIENT_006;0.00;23436.63;FAC2024-0439
2024-10-09;VT;411000;Facture N°FAC2024-0440 - CLIENT_010;393701.98;0.00;FAC2024-0440
2024-10-09;VT;700000;Vente marchandises - CLIENT_010;0.00;330842;FAC2024-0440
2024-10-09;VT;445700;TVA sur vente - CLIENT_010;0.00;62859.98;FAC2024-0440
2024-04-30;VT;411000;Facture N°FAC2024-0441 - CLIENT_019;174207.67;0.00;FAC2024-0441
2024-04-30;VT;700000;Vente marchandises - CLIENT_019;0.00;146393;FAC2024-0441
2024-04-30;VT;445700;TVA sur vente - CLIENT_019;0.00;27814.67;FAC2024-0441
2024-07-22;VT;411000;Facture N°FAC2024-0442 - CLIENT_017;105682.04;0.00;FAC2024-0442
2024-07-22;VT;700000;Vente marchandises - CLIENT_017;0.00;96956;FAC2024-0442
2024-07-22;VT;445700;TVA sur vente - CLIENT_017;0.00;8726.04;FAC2024-0442
2024-08-08;VT;411000;Facture N°FAC2024-0443 - CLIENT_010;97175.40;0.00;FAC2024-0443
2024-08-08;VT;700000;Vente marchandises - CLIENT_010;0.00;81660;FAC2024-0443
2024-08-08;VT;445700;TVA sur vente - CLIENT_010;0.00;15515.40;FAC2024-0443
2024-05-14;VT;411000;Facture N°FAC2024-0444 - CLIENT_009;486690.96;0.00;FAC2024-0444
2024-05-14;VT;700000;Vente marchandises - CLIENT_009;0.00;408984;FAC2024-0444
2024-05-14;VT;445700;TVA sur vente - CLIENT_009;0.00;77706.96;FAC2024-0444
2024-09-14;VT;411000;Facture N°FAC2024-0445 - CLIENT_016;155257.42;0.00;FAC2024-0445
2024-09-14;VT;700000;Vente marchandises - CLIENT_016;0.00;142438;FAC2024-0445
2024-09-14;VT;445700;TVA sur vente - CLIENT_016;0.00;12819.42;FAC2024-0445
2024-01-07;VT;411000;Facture N°FAC2024-0446 - CLIENT_008;262569.93;0.00;FAC2024-0446
2024-01-07;VT;700000;Vente marchandises - CLIENT_008;0.00;220647;FAC2024-0446
2024-01-07;VT;445700;TVA sur vente - CLIENT_008;0.00;41922.93;FAC2024-0446
2024-05-23;VT;411000;Facture N°FAC2024-0447 - CLIENT_009;405145.02;0.00;FAC2024-0447
2024-05-23;VT;700000;Vente marchandises - CLIENT_009;0.00;340458;FAC2024-0447
2024-05-23;VT;445700;TVA sur vente - CLIENT_009;0.00;64687.02;FAC2024-0447
2024-11-02;VT;411000;Facture N°FAC2024-0448 - CLIENT_016;531370.70;0.00;FAC2024-0448
2024-11-02;VT;700000;Vente marchandises - CLIENT_016;0.00;446530;FAC2024-0448
2024-11-02;VT;445700;TVA sur vente - CLIENT_016;0.00;84840.70;FAC2024-0448
2024-08-10;VT;411000;Facture N°FAC2024-0449 - CLIENT_003;371740.53;0.00;FAC2024-0449
2024-08-10;VT;700000;Vente marchandises - CLIENT_003;0.00;312387;FAC2024-0449
2024-08-10;VT;445700;TVA sur vente - CLIENT_003;0.00;59353.53;FAC2024-0449
2024-12-17;VT;411000;Facture N°FAC2024-0450 - CLIENT_012;130797.66;0.00;FAC2024-0450
2024-12-17;VT;700000;Vente marchandises - CLIENT_012;0.00;109914;FAC2024-0450
2024-12-17;VT;445700;TVA sur vente - CLIENT_012;0.00;20883.66;FAC2024-0450
2024-12-17;VT;411000;Facture N°FAC2024-0451 - CLIENT_001;247708.02;0.00;FAC2024-0451
2024-12-17;VT;700000;Vente marchandises - CLIENT_001;0.00;208158;FAC2024-0451
2024-12-17;VT;445700;TVA sur vente - CLIENT_001;0.00;39550.02;FAC2024-0451
2024-02-26;VT;411000;Facture N°FAC2024-0452 - CLIENT_001;25056.64;0.00;FAC2024-0452
2024-02-26;VT;700000;Vente marchandises - CLIENT_001;0.00;21056;FAC2024-0452
2024-02-26;VT;445700;TVA sur vente - CLIENT_001;0.00;4000.64;FAC2024-0452
2024-07-17;VT;411000;Facture N°FAC2024-0453 - CLIENT_006;549135.02;0.00;FAC2024-0453
2024-07-17;VT;700000;Vente marchandises - CLIENT_006;0.00;461458;FAC2024-0453
2024-07-17;VT;445700;TVA sur vente - CLIENT_006;0.00;87677.02;FAC2024-0453
2024-06-04;VT;411000;Facture N°FAC2024-0454 - CLIENT_005;408559.13;0.00;FAC2024-0454
2024-06-04;VT;700000;Vente marchandises - CLIENT_005;0.00;343327;FAC2024-0454
2024-06-04;VT;445700;TVA sur vente - CLIENT_005;0.00;65232.13;FAC2024-0454
2024-02-18;VT;411000;Facture N°FAC2024-0455 - CLIENT_019;560281.75;0.00;FAC2024-0455
2024-02-18;VT;700000;Vente marchandises - CLIENT_019;0.00;470825;FAC2024-0455
2024-02-18;VT;445700;TVA sur vente - CLIENT_019;0.00;89456.75;FAC2024-0455
2024-07-02;VT;411000;Facture N°FAC2024-0456 - CLIENT_019;450375.73;0.00;FAC2024-0456
2024-07-02;VT;700000;Vente marchandises - CLIENT_019;0.00;378467;FAC2024-0456
2024-07-02;VT;445700;TVA sur vente - CLIENT_019;0.00;71908.73;FAC2024-0456
2024-02-12;VT;411000;Facture N°FAC2024-0457 - CLIENT_013;78225.84;0.00;FAC2024-0457
2024-02-12;VT;700000;Vente marchandises - CLIENT_013;0.00;65736;FAC2024-0457
2024-02-12;VT;445700;TVA sur vente - CLIENT_013;0.00;12489.84;FAC2024-0457
2024-12-30;VT;411000;Facture N°FAC2024-0458 - CLIENT_001;471097.20;0.00;FAC2024-0458
2024-12-30;VT;700000;Vente marchandises - CLIENT_001;0.00;395880;FAC2024-0458
2024-12-30;VT;445700;TVA sur vente - CLIENT_001;0.00;75217.20;FAC2024-0458
2024-06-08;VT;411000;Facture N°FAC2024-0459 - CLIENT_007;151711.91;0.00;FAC2024-0459
2024-06-08;VT;700000;Vente marchandises - CLIENT_007;0.00;127489;FAC2024-0459
2024-06-08;VT;445700;TVA sur vente - CLIENT_007;0.00;24222.91;FAC2024-0459
2024-04-15;VT;411000;Facture N°FAC2024-0460 - CLIENT_011;296977.59;0.00;FAC2024-0460
2024-04-15;VT;700000;Vente marchandises - CLIENT_011;0.00;249561;FAC2024-0460
2024-04-15;VT;445700;TVA sur vente - CLIENT_011;0.00;47416.59;FAC2024-0460
2024-12-16;VT;411000;Facture N°FAC2024-0461 - CLIENT_011;401464.35;0.00;FAC2024-0461
2024-12-16;VT;700000;Vente marchandises - CLIENT_011;0.00;337365;FAC2024-0461
2024-12-16;VT;445700;TVA sur vente - CLIENT_011;0.00;64099.35;FAC2024-0461
2024-01-23;VT;411000;Facture N°FAC2024-0462 - CLIENT_004;213094.49;0.00;FAC2024-0462
2024-01-23;VT;700000;Vente marchandises - CLIENT_004;0.00;179071;FAC2024-0462
2024-01-23;VT;445700;TVA sur vente - CLIENT_004;0.00;34023.49;FAC2024-0462
2024-03-29;VT;411000;Facture N°FAC2024-0463 - CLIENT_008;81294.38;0.00;FAC2024-0463
2024-03-29;VT;700000;Vente marchandises - CLIENT_008;0.00;74582;FAC2024-0463
2024-03-29;VT;445700;TVA sur vente - CLIENT_008;0.00;6712.38;FAC2024-0463
2024-07-09;VT;411000;Facture N°FAC2024-0464 - CLIENT_007;417363.94;0.00;FAC2024-0464
2024-07-09;VT;700000;Vente marchandises - CLIENT_007;0.00;350726;FAC2024-0464
2024-07-09;VT;445700;TVA sur vente - CLIENT_007;0.00;66637.94;FAC2024-0464
2024-04-11;VT;411000;Facture N°FAC2024-0465 - CLIENT_004;505078.75;0.00;FAC2024-0465
2024-04-11;VT;700000;Vente marchandises - CLIENT_004;0.00;463375;FAC2024-0465
2024-04-11;VT;445700;TVA sur vente - CLIENT_004;0.00;41703.75;FAC2024-0465
2024-07-08;VT;411000;Facture N°FAC2024-0466 - CLIENT_006;132003.13;0.00;FAC2024-0466
2024-07-08;VT;700000;Vente marchandises - CLIENT_006;0.00;110927;FAC2024-0466
2024-07-08;VT;445700;TVA sur vente - CLIENT_006;0.00;21076.13;FAC2024-0466
2024-02-20;VT;411000;Facture N°FAC2024-0467 - CLIENT_013;494968.60;0.00;FAC2024-0467
2024-02-20;VT;700000;Vente marchandises - CLIENT_013;0.00;415940;FAC2024-0467
2024-02-20;VT;445700;TVA sur vente - CLIENT_013;0.00;79028.60;FAC2024-0467
2024-04-12;VT;411000;Facture N°FAC2024-0468 - CLIENT_010;330924.72;0.00;FAC2024-0468
2024-04-12;VT;700000;Vente marchandises - CLIENT_010;0.00;278088;FAC2024-0468
2024-04-12;VT;445700;TVA sur vente - CLIENT_010;0.00;52836.72;FAC2024-0468
2024-10-27;VT;411000;Facture N°FAC2024-0469 - CLIENT_013;328312.67;0.00;FAC2024-0469
2024-10-27;VT;700000;Vente marchandises - CLIENT_013;0.00;275893;FAC2024-0469
2024-10-27;VT;445700;TVA sur vente - CLIENT_013;0.00;52419.67;FAC2024-0469
2024-04-20;VT;411000;Facture N°FAC2024-0470 - CLIENT_001;214407.06;0.00;FAC2024-0470
2024-04-20;VT;700000;Vente marchandises - CLIENT_001;0.00;180174;FAC2024-0470
2024-04-20;VT;445700;TVA sur vente - CLIENT_001;0.00;34233.06;FAC2024-0470
2024-12-26;VT;411000;Facture N°FAC2024-0471 - CLIENT_019;194787.53;0.00;FAC2024-0471
2024-12-26;VT;700000;Vente marchandises - CLIENT_019;0.00;163687;FAC2024-0471
2024-12-26;VT;445700;TVA sur vente - CLIENT_019;0.00;31100.53;FAC2024-0471
2024-07-20;VT;411000;Facture N°FAC2024-0472 - CLIENT_018;564378.92;0.00;FAC2024-0472
2024-07-20;VT;700000;Vente marchandises - CLIENT_018;0.00;474268;FAC2024-0472
2024-07-20;VT;445700;TVA sur vente - CLIENT_018;0.00;90110.92;FAC2024-0472
2024-01-14;VT;411000;Facture N°FAC2024-0473 - CLIENT_004;68260.78;0.00;FAC2024-0473
2024-01-14;VT;700000;Vente marchandises - CLIENT_004;0.00;57362;FAC2024-0473
2024-01-14;VT;445700;TVA sur vente - CLIENT_004;0.00;10898.78;FAC2024-0473
2024-03-10;VT;411000;Facture N°FAC2024-0474 - CLIENT_001;144633.79;0.00;FAC2024-0474
2024-03-10;VT;700000;Vente marchandises - CLIENT_001;0.00;121541;FAC2024-0474
2024-03-10;VT;445700;TVA sur vente - CLIENT_001;0.00;23092.79;FAC2024-0474
2024-02-05;VT;411000;Facture N°FAC2024-0475 - CLIENT_016;271069.92;0.00;FAC2024-0475
2024-02-05;VT;700000;Vente marchandises - CLIENT_016;0.00;248688;FAC2024-0475
2024-02-05;VT;445700;TVA sur vente - CLIENT_016;0.00;22381.92;FAC2024-0475
2024-01-31;VT;411000;Facture N°FAC2024-0476 - CLIENT_015;357377.21;0.00;FAC2024-0476
2024-01-31;VT;700000;Vente marchandises - CLIENT_015;0.00;327869;FAC2024-0476
2024-01-31;VT;445700;TVA sur vente - CLIENT_015;0.00;29508.21;FAC2024-0476
2024-09-06;VT;411000;Facture N°FAC2024-0477 - CLIENT_004;364524.37;0.00;FAC2024-0477
2024-09-06;VT;700000;Vente marchandises - CLIENT_004;0.00;306323;FAC2024-0477
2024-09-06;VT;445700;TVA sur vente - CLIENT_004;0.00;58201.37;FAC2024-0477
2024-09-15;VT;411000;Facture N°FAC2024-0478 - CLIENT_014;547696.31;0.00;FAC2024-0478
2024-09-15;VT;700000;Vente marchandises - CLIENT_014;0.00;460249;FAC2024-0478
2024-09-15;VT;445700;TVA sur vente - CLIENT_014;0.00;87447.31;FAC2024-0478
